id,full_text
1432935060198600706,tree mom yard people scale feel relieve folks even mood take photos like relieve even send photos roof damage knock fence amp power feel fortunate things worse ida 
1433436545160294401,fly nyc hurricanesandy amp witness devastation leave wake nothing like ida hurricaneida 
1433340490783526916,love new york city prayers ida flood whatisnewyork 
1433237515851415552,report tomorrow prediction must accurate one tomorrow forecast ida ariweather 
1433256372976734211,update limit pathtrainservcie restore ida remnants cancel delay train bus close stretch n j highways 
1433059191061721099,lineworkers arrive louisiana today help assist hurricaneida recovery efforts travel mississippi yesterday thank patmcgfox kc talk us power restoration look like storm damage south 
1433135324788633601,chase remnants ida college weather friends tornado chase paweathergroup 
1433808464275550209,save roxey ballet near dear heart please help donate retweeting ty ida idaaftermath saveroxeyballet nj dance retweet njflooding hurricaneida smallbusiness 
1433814573610569755,next newsfeednow death toll ida rise historic flood east coast amp childhood leukemia survivor turn makeawish drop beat click link watch live 
1433250952581111808,ida go ham ny nj 
1433329385327628288,video show torrential rain hit subway service brooklyn nyc hurricane ida bring flood rain northeast us cause subway line city suspend hurricaneida 
1432857852062863365,additional observe tornado sight near dothan al tornado warn effect well western georgia outer band ida gawx alwx tornadowarning 
1433312899515260928,alwaystheself feel really hope ida move quickly stormsolidarity 
1433408756050759685,havin thoughts oystery friends nyc today grand central oyster bar chefsandy close today dry post ida best wish stay safe dry nyc letsmeetupatgcob great meet chat sandy pei oystertour 
1433259928102318082,weather update multiple flood rescue nj si inch fall central park hour suffolk county tornado warn p mta say service extremely limit newark suspend flight 
1433285028255965184,stay safe tesdtown hurricaneida newjerseytornado newyorkflood 
1433256864280686593,rain happen nyc climatechange ida 
1433092443524800516,hot meal ascension parish need ida idaaftermath idarelief ascension 
1433752635186765828,effect ida morning manville cars flip upside submerge underwater still show easily high floodwaters toss around news nj 
1433423134066053126,strong storm cat hurricane remanant low cause lot damage flood new england devastation idaaftermath ida 
1433819520032935942,watch di alvear run current relief support efforts hurricaneida wildfire affect areas across country plus check vteam baton rouge watch forwardtogether 
1433413144140029958,hold fema technical support estimate wait time minutes figure despite send email texts case update site seem record case morning go hurricaneida nolatwitter 
1433832892233359360,ntfb partnership feedingamerica provide nutritious family food box ready eat meals bottle water beverages help victims hurricaneida commit stand neighbor need support fighthunger 
1433042854725750784,incredible fund close k pop back nola today see house neighbor bring supply get cash people need bad transparency post money go soon come donate 
1433742713195749390,heavy heart morning see devastation throughout path ida live lose home go devastation leave wake prayers go experience ida idaaftermath 
1433280595031957510,dems tour havoc work upon half usa climatechange ida push infrastructure bill soon possible 
1433444260842459136,pump open chevron station st louis amp basin street another fuel delivery tomorrow morning wdsu hurricaneida 
1433087275957690370,infrastructure damage stifle oil recovery efforts hurricane ida oott louisiana ida 
1433418503365726211,impressive videos new york water passage storm ida newyork ida 
1433501189241458689,next album cover ida east fall schuylkill river 
1433102836691259396,home bronco power boost automatic battery solar power backup generator ready keep essential devices power outage bronco offer options keep power hrs indefinite manageable power solar panel option poweroutage ida 
1433281112994983937,srsly anyone sleep anymore ida newyorkcity city never sleep get whole new mean climatecrisis z newjersey 
1433385786158764033,safe stick home road flood today ida 
1433285460588171266,currently sit secaucus library abandon car route storm joke safe hurricaneida 
1433273628632698885,like camille harvey ida one storm two part story initial landfall impact la record break deluge throughout east coast surprise storm end top five costliest 
1433052230463143948,hurricaneida gaslines louisiana bad enough wait line gas front tempt get tell thank lot nothing probably good idea 
1433415773066825733,things philly morning 
1433265648348581892,ida remnants put new york city roads lockdown 
1433803216341192706,climate change subway platforms stairwells turn waterfalls remnants hurricaneida massive flood new york record rainfall also inundate boroughs brooklyn queen willdenze bring report new york 
1433901230066122755,still firm number many americans administration abandon afghanistan know least school children hey joe tire vacation oh much neworleans underwater due ida 
1433893827253874689,abcgma gillibrandny nothing compare louisiana imo help lose dehydrate hungry homeless 
1433266802239234054,send positive thoughts friends nyc city literally drown right ida flood floodemergency newyork 
1433508349258223616,ida relay info purpose 
1433837310014021633,happy back run hurricane ida please give us call get schedule hurricaneida dutchpt choosept 
1433581135775272961,video storm make us asynchronous yesterday hurricaneida 
1433531591846924288,fcc release hurricane ida communications status report september ida 
1433291308873891847,look dangerous flood condition ida remnants paterson stay safe nycflooding newjersey flood ny nyc newyorkcity ida hurricaneida njwx flashflooding emergency tornadowarnings 
1433150165670576131,thoughts louisiana communities firstresponders affect hurricaneida link bio donate hurricane ida relief fund via globalgiving fund use support front line workers communities serve 
1433265786542600195,video circulate sifrei torah rescue brooklyn shul rain continue fall torrents men inside waist deep brooklyn hurricaneida sefertorah flashfloodemergency 
1433730808091717641,environment canada provide rainfall wind total ida mm record brier island general amount mm part annapolis valley cumberland county nswx nsstorm 
1433304527042748422,get kid bqe ida wit da bs 
1433307354297159682,mendhamtownship oem mendhamtwppd fire department first aid squad department public work continue work throughout night mitigate damage cause tropical depression ida 
1433427982891163650,oil gas leak gulf mexico louisiana bayous hurricane ida hurricaneida phillips neworleans refinery oil drill gulfofmexico read gt 
1433547687740198919,forecast accurate language powerful remnants ida impact hurricaneida forecasters communicate potential disaster heavy rain get wx phone meteorologists 
1433132478055821314,check hurricaneida bubba dive floodgate terrebonne parish strong wind water pressure north push back create gap gate wall wwltv wwl wwltv 
1433551428203671596,ida spawn tornadoes maryland flood kill least sep pm et 
1433815799563759616,hurricaneida strongest storm hit louisiana take years laura tie last island hurricane amp year tie record compare last year hurricane laura climateaction climatechange stormida 
1433158497290661891,fema unite state reptroycarter meet fema today resources way please begin application process apply call tty may also register nola ida idarelief 
1433509726784917535,people live margins economy always ones hardest hit natural disasters strike gulf coast reel hurricaneida unite frontlines support families need donate today join efforts 
1433814741357510657,joebiden hat black people hurricaneida idaaftermath 
1433409313889005569,media choose focus much louisiana underwater without power instead focus afghanistan new york new jersey flood lead story ida 
1433039788853051393,dear virginia everyone experience remnants hurricaneida wear sensible shoe today emergencypreparedness 
1433441250829475844,like new ny governor think today plan build back resiliency weather today climate future proud wear mask climatecrisis hurricaneida 
1433580476267220992,update tn hurricane ida hurricaneida disasterrelief volunteer bringinghope redshirts waverlyfloods 
1433465318295416835,biden trouble read teleprompter discuss ida flood ny amp nj longer read squint hurricaneida tropicalstormida 
1433489452987469824,rainfall damage philly nj nyc new england count towards ida total damage cost count drjeffmasters bhensonweather climateguyw whoever else know 
1433140309660110856,dorfman p special nuclear new orleans ida another fukushima make waterford reactor shut emergency power road access msm remain silent nuclear hotseat info w arnie gundersen maggie gundersen nancy foust 
1433382029677236225,late evacuation party roommate milly flee westward towards houston friends family stay may come back tire hurricaneida movingtodifferentworld 
1433255588125945856,ida central new jersey area 
1433465670507896834,much lose town ida somehow hurt ryefrr ryegsl 
1433427477896917003,start vs go manayunk 
1433375323178082309,neworleans levees pass hurricaneida test suburbs flood 
1433343033999773698,woman bristol send video water rescue east main street say entire condo complex need evacuate 
1433427635107889153,yep safe amp home insurance cannot pay deductible amp fema help insure live room ceiling house unlivable else think fema would help cover evacuation expense ida hurricaneida 
1433571538947776516,stamford ct hurricaneida flood car completely submerge morning water start recede 
1433300227683979264,flood water rip house new york city report catastrophic flash flood happen across new jersey new york city millions people brace devastate flood 
1433398294760366083,imma keep g hype henri everyone high alert ida roll thru one say peep nyc get smash water flood worse last week 
1433941810460741632,ida devastate northeast trigger deadly flood tornadoes youtube nbc nbcnews ida deadlineday news 
1433118143082373120,need food rouse store open baton rouge location drusilla luckily lot food even cook meals ready go power customers say checkout process super smooth wbrz louisiana rouse 
1433599958729596929,higher oil price post hurricaneida hit consumers amp smallbusiness discuss w stevedoocy tmrw foxandfriends foxnews 
1433032873557336064,yikes remnants ida cause dangerous flood condition northeast 
1433423093477908483,kamalaharris begin really overturn gay marriages homosexuals keep think abortion stuff come back amp say gods god warn amp still listen like ida 
1433255526150950915,oculus damnnn youuuuuuuuuu lol hurricaneida pray get though today day suppose pick 
1433482143183908874,hurricaneida leave rehearsal austin base band blkodyssy take one wrong turn within second water knees full tour team van ida njflooding newjersey nycflooding nyc atxmusic flood severeweather 
1433443122869112839,vigilant ready respond need flood water rescue become common throughout tri state area always make sure listen local authorities adhere flood warn ida waterrescue lbfd 
1433837519305650177,adrn staff members gather every week hopeprayercenter worship pray together unify body christ week pray especially impact hurricaneida powerofprayer 
1433434134290989062,ready ban fossil fuel yet ida flashflooding wildfires climatecrisis 
1433493766791483392,tune provide update cleanup efforts across suffolk county follow ida watch 
1432725142828949521,tv update neworleans tv station except wdsu go back normal program tuesday morning fox nola still air fubotv youtubetv others wgnotv back ota wdsu still ida coverage ftvlive tvnewscheck tvnewsmix 
1433158983183970308,welp cycle go power good ida 
1433253954230628352,ida do 
1433404388605894659,nyc infrastructure issue spectacularly expose remnants ida remain unless reform city state contract process billions mile subways nycparks comfort station take years build scream reform ericadamsfornyc 
1433452554596364288,supplemental proclamation gear enable ida evacuees easily obtain emergency prescription refill 
1433864712219987969,since hurricane ida hit louisiana many members farm bureau family across nation reach offer assistance would like make donation please visit 
1433832304972021767,entergyla entergynola estimate electricity restoration date hurricaneida 
1433240889359540226,flood near shoprite worst ever see hoboken ida 
1433528923296604160,threats federal lease ban pose industry community loss job increase emissions much learn importance end ban link fuelingthefuture oil naturalgas louisiana 
1433490960487526401,tarps arrive arthur monday center algiers roof damage ida stop newton st pm pick tarp give away food water 
1433149647166574594,weird natural disasters like hurricane ida democrats get hour news coverage like cnn reporters boat supremecourt hurricaneida new orleans still without power 
1433213898212184065,hospitals largely inoperable louisiana bayou region state federal officials discuss open field hospital provide medical care lalege lagov 
1433391999630168069,fuel frenzy jefferson parish sheriff say gashole louisiananews hurricaneida news 
1433393517053636610,est drdarrinporcher join jrzyjoepiscopo discuss nypd preparation violence weekend j ourvet events ida listen live 
1433703234695221272,h wive energycynic years ago years biden beloved pre industrial time hurricaneida would kill tens thousands 
1433785600524517390,ida donation reminder today last day donate items help victims hurricane ida items drop amp office gulf breeze parkway detail email care avalex com avalex missionahead avalexcares hurricaneida 
1433081104232329219,cover aftermath hurricaneida 
1433257471968268288,torrential rain ida start come hard earlier tonight part jerseycity flood basement bite get pump work get watch leak around house rain suppose stop around finger cross water 
1433837921774100483,icymi wednesday chance sit louisianagov federal state local officials discuss path forward hurricaneida community resilient persistent overcome challenge nola neworleans 
1433681326935355424,trust news media either report need know facts report try fear havoc please share area effect ida idaaftermath work throughout doordash grubhub fun 
1433441120097210374,look every direction scream something caldorefire ida sb 
1433882968427167747,new orleans without power still ted cruz comparisons anymore 
1432890548151472133,neworleans mayor declare curfew night stop crimes hurricaneida 
1433835539061481507,click link hear penailillo family experience hurricane ida hurricaneida mullicahillnj southjersey 
1433830512066502661,biden approve disaster unemployment assistance parishes include acadiana hurricaneida louisiananews presidentbiden 
1433296532401446912,drive flood streets nj ida storm stay safe 
1433052451595239427,morning around asp troopers leave little rock hqs route baton rouge travel south pick troopers converge group help hurrican relief efforts la wish safe travel 
1433181547608301572,tornado warn include willow grove pa glenside pa doylestown pa pm edt 
1433724401980223518,team crisisready crisisreadiness produce daily analysis post disaster mobility pattern wake hurricaneida caldorfire partner caloes city new orleans directrelief harvard data ccdd hsph 
1433434111566303236,good night take public transit nyc check entire thread pix ida flood 
1433122318834884609,natural disasters continue strike tomi would like express gratitude first responders help communities need firstresponders steramiststrong hurricaneida californiafire 
1433144402680193027,southeast louisiana still reel impact hurricaneida power outages cell service interruptions across local region hope clients partner followers safe communities come together start long process recovery 
1432866709493452801,first batch tropical moisture move tropical depression ida rain continue heavy time taper early pm wed expect area wide higher amount possible flash flood watch remain effect pm wed ohwx 
1432717154546290701,state hurricaneida survivors reach louisiana dial update statewide drive shelter information louisiana text keyword lashelter dial local shelter information louisianadcfs 
1433208919866871811,storm damage along rt oxford chester county 
1433425843435360262,hurricaneida downgrade tropicaldepression many state experience severe rain flood include ny nj ccr amp rs prepare comfortkits children displace result n 
1433197839862177792,look damage south river high school football field edgewater main school build significant damage center apply technology south campus significant damage tell wbaltv wbal 
1433834580008706072,comeback ocean cruise neworleans push back wake hurricaneida river ship sail city affect latest thepointsguy cruise travel ida 
1433145912642113536,rt nasa rt nasaearth three days hurricaneida bring fierce wind rain storm surge louisiana large swaths state without power scientists map outages use satellite data 
1433217055176761348,remnants ida produce many tornadoes northeast safe wx 
1433098201863704576,new orleans tomorrow isolate thunderstorms high f low f new orleans currently hurricane warn tomorrow september ida tropics uswx lawx louisiana 
1433275419197943813,excellent thread former npr colleague laura lorson midwest good long time please r share advice others never know might benefit could even ida 
1433429512885178370,severe weather remnants hurricaneida kill people new york city overnight 
1433161585925795856,say go roads lead maryland ida stay safe everyone 
1433646073776680969,unitedcajunnavy please delete fb post state asian murder hornets hurricaneida affect areas disinformation credible report hornets louisiana destroy washington state please remove post 
1433768328019992621,hurricane ida kill least new york reel devastate flash flood 
1433566035035164676,mikefox hi mike photograph take lambertville nj near new hope pa today riverside ballroom park lot area flood delaware river flood ida njflooding 
1433928691961286656,must happen proud see potus reptroycarter call insurance company right thing ida la 
1433517978960662528,time victims pass last night nyc collapse due hurricaneida city ready climate emergency 
1433090431475228674,happen tomorrow learn hurricaneida impact support current recovery learn register hurricaneseason disasterrecovery 
1433123049079988228,first hurricane experience adult exhaust hurricaneida 
1433433046552694796,new yorkers drown apartments last night state emergency effect across region water level hurricaneida rise hearts ache affect yet another converge climatechange fail infrastructure 
1432946400795447298,cars leave bury mud outside new orleans petrol station wake hurricaneida one million house businesses state louisiana mississippi leave without power officials say might take weeks restore 
1433918044464635904,right awesome levee system right backyard save us flood ida pay south lafourche tax payers fema time certify levee system 
1433083979406659589,day three without power drive hattiesburg replenish gas hurricaneida 
1433465750451363845,fuck ida 
1433059855212875779,see someone need help push red emergency button good samaritan make difference ida besafeoutthere 
1433413587134001155,insurance company wait hit flood incoming call hurricaneida 
1433228446457634818,footage show devastate damage mullica hill new jersey tornado move area remnants hurricane ida wreak havoc across northeast 
1433726780041539606,wow crazy keep everyone affect hurricaneida thoughts philadelphiaflooding 
1433621637019144194,help like many others hurricane ida find way shelter unfortunately sump pump could keep ultimately need replace inch water need remove bkoltnow karinmallett hurricaneida flood help 
1433460869833371650,daughter hoboken apartment flood badly last night evacuate everyone families today ida nycflooding 
1433135940856320005,president tate share message students return campus link include detail mental health support food pantry emergency support fund lsu hurricaneida 
1433799248735264769,take care cuz nobody really care want oil fourchon ya ida kill bayou community idasurvivors lafourchestrong 
1432754162958102528,mac would cheese hard 
1433436005084930055,hours inch rain fell bridgeport time city typically see month via connpost 
1433195463503609863,local officials continue urge residents se la stayhome must ensure evictions take place wake hurricane ida amp covid eviction moratorium save live letter ask louisianagov implement statewide eviction moratorium 
1433495873837731844,country past days hurricane ida wildfires west unprecedented flash flood new york new jersey yet reminder extreme storm climate crisis president biden say need act 
1433929883739172868,basecamp setup see volunteer roll laplace la begin relief efforts hurricane ida hurricane hurricaneida hurricaneseason 
1433195648451481602,ida nj ny relay info purpose 
1433086339646382080,small sign progress hurricaneida recovery la dotd say interstate systems across state reopen amp face widespread cell phone outages ida say currently operate normal capacity lagov lawx 
1433238766446170112,hey ida stay welcome cause enough heartache destruction move butt 
1433794991382581276,buy first camper hurricaneirma rip roof carter autism consistency huge live driveway could still catch bus today four years later send five campers hurricaneida relief bless begooddogood 
1433193888060219393,cannot wait without hot water hurricaneida 
1433119599286005763,york county flash flood warn pm accord national weather service pawx ida flood paflooding pennsylvania yorkpa 
1433867770354180140,today christandculture sebtsbushcenter ways pray serve hurricaneida navigate political differences church christian pediatrician perspective covid apple options 
1433698311941279745,noblecorp declare forcemajeure damage drillship offshoreenergy hurricaneida gulfofmexico oil gas offshore 
1433316277422940162,hop nyc friends tweeps stay safe crazy hurricaneida newyorkflooding 
1433218150816960513,biden administration continue whole government response support communities affect ida thank federal partner work around clock include fema dhsgov epa uscg usacehq redcross usda 
1433455292533153792,ida relay info purpose 
1433325529634119682,hurricane ida usa flood hurricane remnants trigger massive flood us 
1433312741494829061,people shock city flood flashflooding flashfloodemergency flood flood flood climateemergency ida hurricanida newjersey newyork brooklyn nycweather nyc nycflood 
1433404232271552512,impact hurricaneida move across dmv wednesday thursday anticipation ida remnants regions area prepare ahead heavy rainfall week 
1433303744687509505,ida really cut across entire eastern portion unite state pray louisiana pay new york new jersey 
1433792236676857858,ppn world news headline sep new zealand stab fbi destroy evidence mexico australia covid mexico unitedstates newzealand islam ireland whatsapp hurricaneida nyc kenya australia fbi twintowers covid delta 
1433567293880082432,night begin power hot water good time train shout ida hope well back daysofcode soon 
1433171063211442184,look way help people lousiana hurt hurrican ida see link please share 
1433510804771516417,rt colorofchange hurricaneida wreak havoc gulf coast fast move rain ida pound ny cause catastrophic flood throughout city government need stop prioritize profit black people live nycflood 
1432822738004156419,hurricane ida resources 
1433530492318482434,donation idea extension cable splitters cubetaps power strip surge protection like generators people bring hurricaneida 
1433475276785152004,urgent hurricane ida relief fund need donate via glblwrmng get fund poc artists creatives displace hurricaneida apply relief 
1433265730695442434,jersey cray rn hurricaneida 
1433087409927950340,come ida hurricaneida 
1433501927480995843,truth ida 
1433068945829941249,natural disasters like hurricaneida everyday disasters like job loss force people make impossible choices choice food amp crucial need hungeractionmonth choose end impossible choices hunger 
1433412852946280448,good bye ida wish never know thee 
1433554615396675585,central park rain total henri aug ida sept less weeks 
1433243234965282819,briefly lose power thank ida 
1433210746633170945,damage mullica hill marvin lane nbcphiladelphia 
1433154853547749390,fridge deep freezer outdoor trash can smell get straight whoop next debris general clean pray strength lord house hot god kind family hurricaneida 
1433090459774095364,pretty much keep louisiana folks thoughts 
1433039911788101636,nd day school potentional flood hurricaneida thankfully okay around day retweeting clearthelists drop retweet clearthelist snack mask materials 
1433505158109925386,lucky survive tornado newjersey last night damage sustain robin mother hairdo collapse hurricaneida 
1433434559366975490,hurricaneida help program apply wait fema assistance take advantage sba loan neworleans 
1433514334798286881,latest facts figure activities response hurricane ida sept 
1433655377950752778,surveillance aircraft send possible oil spill report wake ida 
1433258102053347329,basement flood water keep creep sit disbelief amp utter terror amp anxiety attack ida westchester 
1433152321765187585,host food distribution today pm pm partnership mayorcantrell nolaready fellow council peer help bring meals new orleans families ida idarecovery 
1433402133454508032,venmo paypal stoptheholds prevent grassroots organizations provide folks crisis crucial fund need survive hurricaneida deplorable cannot even make exception federally declare major disaster shame 
1433507523047346177,noah flood dive afterwards send love deal flood damage please take care stay safe everybody hurricaneida nyc dive 
1433403956261175296,authorities say least people die nyc new jersey due flood remnants hurricane ida 
1433140798661566464,active severe weather day underway portion mid atlantic northeast us association ida tornado watch effect part mid atlantic northeast along another one confirm tornado also east baltimore metro 
1433422465213079554,hurricaneida path think impact storm learn relief options 
1433208274980163585,entergy plan restore power southeast louisiana power come larger grid wwltv hurricaneida beon 
1433277906462072834,remarkable year event stay safe folks ida 
1433433004697870336,well do first responders electricity lineman local officials grind work expedite louisiana recovery hurricaneida nearly double strength katrina serious investments infrastructure build usacehq save live 
1433254596567355392,well ida get retire do today area flash flood maybe worst ever rain fall flood storm surge 
1433307231538188293,respond ida amp nbsp aware sign symptom info visit 
1432862335098662917,ida idahurricane hurricaneida hurricaneida live stilts shake head 
1433291413676982278,ubcgmu topic weather nature 
1432754733278711813,moment large roof loft initial arrival hurricane ida inner core houma la scout structure arrival inner eye wall aware wind direction potential debris projectiles upstream one many dangers 
1433078186015924226,hurricaneida make landfall sunday la cat hurricane wind gusts mph million people power mersino aim assist cleanup areas affect ida themersinoway hurricanerelief hurricaneida category disasterrelief 
1433269704400023554,flashflooding nyc right due ida first time nwsnewyorkny declare flash flood emergency city tampabay 
1433408294492717058,morning hurricaneida safe flood major damage break tree limb hand drug across street though kickittothecurb new orleans louisiana 
1433280107905384448,wait mayor de blasio tell new yorkers flush toilet take shower nycweather hurricaneida 
1433629947847970820,brooklyn th avenue amp st street watch manhole cover fly air last night amid water rush every hole nyc follow hurricaneida hurricanida nycflooding nycweather nycflood ida idahurricane nyc 
1433511544470442020,reminder tonight football game templeuniv rutgersu postpone saturday sept th result tropical storm ida 
1433575613646974976,know someone affect hurricaneida la learn applications small business administration fema insurance claim work download free guide disasterrecovery 
1433100293730967557,potus pay tax louisiana get screw fema dening us insurance company deny us take care us first send time talk afghanistan us hurricaneida louisiana louisianastrong 
1433834266450964480,insurance claim hurricaneida surpass hurricanelaura 
1432911574285627400,still gas get anywhere around city essentially strand hurricaneida 
1433066354551132171,thyjamesmachine shararehdrury lot us find weeks ago go old school assignments horrify know invite big bird go 
1433844419724255243,sorry see happen downstate villages ida 
1433020020968148993,hurricane ida could become costliest weather disaster un tmrworld hurricaneida 
1433456298763460610,bluerobotdesign cnn think apocalypse gear hot pink short short amp rubber boot must hot need dress light need rubber boot flood amp gas short supply guess mad max soon enough world hurricaneida climateemergency 
1433040716150845440,ida head northeast bring heavy rain turbulent wind thunderstorms moderate rain throughout arizona flash flood watch warn effect regions new storm system weatherradar wind instarain newstoday instaweather 
1433112792635219969,king george county next potentially tornadic storm get headshot quick fox potentially chase myradarwx 
1433832746850394135,louisiana seafood industry heavily damage hurricaneida damage dock cut power disrupt supply 
1433082372661018624,return home flood aware house may contaminate mold sewage health risk family info stcharles stbernard slidell la ida 
1433579011544915977,mail week electricity internet cable restaurants bank water spotty cellphone service oh rain afternoon ida 
1433608305092567040,hey friends one clients want help pet rescue organizations donate flea tick treatments impact hurricaneida please share laspca humanenola nehumanesociety spcaoftexas 
1433269833169129476,look like tornado take advantage new e zpass tropicalstormida njwx ida newjersey hurricaneida nj 
1433249629638995968,major flood continue grow around township nws mountholly 
1433428017007652866,walmart foundation donate salvation army hurricaneida response efforts could without generosity partner like walmart foundation say major mark harwell walmartorg walmartgiving 
1433438180208951296,least dead ida batter n region record rain flood via nbcnews newyork 
1433829915921686555,remember victims affect hurricaneida pray injesusname nyc areas affect pray lose love ones pray god comfort pray god give leadership ability knowledge wisdom handle situation 
1432920506404118529,helpsoacharity tohsep gemmissions today maybe give idea drop supply idahelp idarescue idasos louisiana houma la 
1433601254622732290,biden administration release million barrel crude oil strategic petroleum reserve two thirds gas station new orleans baton rouge gasoline aftermath hurricane ida 
1433229379937742848,part newshour communities initiative report hurricaneida home town lafourche parish great run many friends tell story golden meadow thibodaux louisianastrong 
1433853245932326924,alabama state baptist restroom trailer head louisiana ida 
1433573010020130816,welp guess little free time twitter ida 
1433082572486098950,new pink boot harrisburg back old home day cover ida please everyone stay safe avoid drive walk stand water please send picture well 
1433559985456246784,boy fuckers news love ida take heat boy biden let use rainstorm push climate change lie 
1433177451392339976,pittsburgh district declare flood emergency monongahela river army corps engineer pittsburghdistrict declare state emergency due flood condition impact monongahela river info 
1433196501321359360,bonniedee hey k ida 
1433127274417639425,ida devastate part us expose critical need infrastructure investment power grid particularly hard hit head origination weather amp energy speak bloomberg insurance increase resilience climaterisk 
1433088858296446979,rain rain rain please stay safe today heavy rain flash flood impact area make sure turn around see rise water roadways stay possible pittlaw staysafe hurricaneida pitt rain pittsburgh 
1433901637911912450,hurricaneida administrator unite houma nation tell urgent need follow bottle water non perishable food generators battery operate fan light hygiene items ppe rapid covid test cleansers clorox chainsaws pressure washers 
1433275897612673031,flood new york wild fire california blame climate change new catch failures democrat governance 
1433444617538523139,aug oil gas operations gulf mexico still severely hinder wake hurricane ida report spglobal read energynews oilandgas gulfofmexico offshoreoil hurricaneida 
1433236716773588996,signal boost still massively appreciate rapidly get piece together launch soon possible ida gamedev indiedev 
1432909369205735427,hand solar light along dinner humanity look like combine real help chefsforlousiana hurricaneida 
1433717018902081557,nj residents seek financial help due losses hurricane ida use link assistance newjersey ida idaaftermath hurricaneida 
1433204888356413441,good news aerial footage today flyover show minimal impact recently restore caminada back barrier marsh creation project ida 
1433143402145669121,send donation salvation army help lift louisiana thing text ida follow instructions thank many friends provide information ida liftup idarelief 
1433361996771205122,least eight people die remnants ida batter northeast first ever flash flood emergency issue new york city 
1433253025456525314,brooklyn ny flood 
1433187778519576581,help hurricaneida relief efforts wearefamily onenation 
1433277684008710152,strand aussies usopen ida ashe 
1433307895790178304,hilton btwfoundation policies louisiana sound kind dobetter ida 
1433071670105870337,correspondent isabel rosales rosalesreport grind report neworleans residents desperate situation ida many still without power heat advisory effect startyourday 
1433255283556503552,break shock video show flood water rip apartments new york city manhattan nyc report catastrophic flash flood happen across new jersey new york city millions people brace devastate flood 
1433255789712613377,well escalate quickly ida 
1433311473539817473,freak rainstorms home towns opposite side world simultaneously brooklyn ny auckland stop better prepare climatechange 
1433335461372596225,ida continue bring heavy downpour flood northeast usa 
1433166740767199233,post tropical cyclone ida advisory issue 
1433577017606279169,bennollweather anyone else bronx get wash idathebronx ida besafeoutthere 
1433527451938865155,please help prayers always welcome specific areas south louisiana need help hurricanerelief ida louisiana southlouisiana 
1433133058102898701,attention dc tweeps roads dc go hot mess parent kid pm dc school cancel aftercare today us usually bike pickup procedures difficult bc covid parentinginapandemic ida 
1433083785961168896,mississippi gov tatereeves fema deanne hurricaneida brief live c span 
1433096004581183504,also say local creeks already moderate flood stage feet could crest feet tomorrow ida 
1433300518521159680,currently stick work cannot get home nyc travel ban cannot get home till morning flood newyorkcity hurricaneida 
1433912534512320512,control demolition transmission tower take place harahan afternoon 
1433473334596014090,live nyc queen hurricane ida kill least people via facebookwatch ida 
1433852040346755073,wckitchen cbsnews nbcnews newshour cnn npr maddow please would light give coverage chefjoseandres amp wckitchen need helpers donations fee la areas chefsforlouisiana ida hurricaneida chefsforflorida idaaftermath supportwckitchen 
1433414869752205314,biden promise help louisiana mississippi recover terrible storm la amp ms see afghanistan evacuation shit show thank man get bidendisaster bidenmustresign afghanistan hurricaneida 
1433578193311748097,ida hit us pretty hard manayunk house fine downtown take brunt storm 
1433587694685364225,hope everyone alright safe hurricaneida hurricaneida 
1433160780925620224,wind really pick wildwood crest nj ida seas roar thousands dead fish wash shore sun still shin northjersey nws mountholly 
1432940632960638977,friends black amp queer nola power housemates evacuate mortgage due today amp get georgia w many rescue dog stay indefinitely hurricaneida please consider support always support community 
1433275582427582464,dumb drivinginflood brooklyn flood climateemergency climatecatastrophe nyc brooklyn ida flashflooding 
1433265267820351493,wild scenes come nyc deluge cause remnants ida experience pretty historic rainfall rat 
1433293972613386242,unbelievable nyc nj ida 
1433355778434416641,find adult club portallen louisiana 
1433140104583843843,ida heavy shower make way across service territory afternoon even remember steer clear down wire anything touch include pool water report outage 
1433473858322018308,okay okay today day good pandemic wildfires hurricane hurricaneida grief loss death normallife wednesday 
1432326940980039682,hi go get real dog displace major natural disaster need help cannot help even share help know future like venmo haydenreednicholson paypal 
1433332256412631041,danamarante fox news careful peep back home love ct love ida oliviajerome alexolanov actress 
1433266121449291777,get home wait w friends lyft train many delay bar close early water get lot train station wait start flood leave flashflood nyc ida brooklyn 
1433823805437366273,houston come show love brothers sisters louisiana louisianastrong 
1433082822156242948,poor kiddo first day kindergarten cut short nasty ass weather hurricaneida 
1433348899758956544,post tropical cyclone ida advisory issue 
1433883899579469827,comrades come thru mutualaidrelief hurricaneida need intake form translate spanish french arabic vietnamese come soon 
1433174388053094409,lend hand today waveflywellnesswednesday areas gulf coast survey damage hurricaneida contribute online today donate via red cross local efforts wavefly hurricanerelief 
1433471009965985793,inch rain say do ida 
1433787554340474887,louisiana residents seek shelter hurricane ida atlanta evacuation bring memories hurricane katrina one woman atlanta feature flood georgia hurricane hurricaneida ida louisiana neworleans news 
1433792946265116694,ponchatoula manchac today theadvocatebr dm email jfinn theadvocate com tip sit report people talk etc follow hurricaneida report america 
1433610865073397769,beauty professionals path hurricaneida look thank topicals 
1432869680163823618,displace injure hurt whose live disrupt destructive force hurricane ida draw near solidarity sympathy prayer suffer lord mercy comfort sorrowful hurricaneida 
1433750653021478917,pray jersey hurricaneida teamtoproad 
1433413789337149442,hurricaneida turn monster thank giant warm patch gulf mexico happen conversation actonclimate keepitintheground 
